,tempMax,tempMin,tempAvg,tempDeparture,hdd,cdd,precipitation,newSnow,snowDepth,date
0,19.0,6.833333333333333,12.916666666666666,-21.900000000000002,51.833333333333336,0.0,0.0,0.0,0.0,2018-01-01
1,26.666666666666668,12.833333333333334,19.75,-14.866666666666667,44.833333333333336,0.0,0.0,0.0,0.0,2018-01-02
2,29.333333333333332,12.5,20.916666666666668,-13.5,44.0,0.0,0.0,0.0,0.0,2018-01-03
3,29.0,19.0,24.0,-10.25,40.833333333333336,0.0,0.5916666666666667,8.32,1.0,2018-01-04
4,19.0,9.166666666666666,14.083333333333334,-20.033333333333335,50.833333333333336,0.0,0.06666666666666667,0.0,7.4,2018-01-05
5,13.833333333333334,6.666666666666667,10.25,-23.7,54.333333333333336,0.0,0.015,0.0,7.2,2018-01-06
6,18.166666666666668,4.166666666666667,11.166666666666666,-22.616666666666664,53.666666666666664,0.0,0.0,0.0,7.0,2018-01-07
7,31.666666666666668,17.0,24.333333333333332,-9.333333333333334,40.333333333333336,0.0,0.057499999999999996,0.0,6.8,2018-01-08
8,43.5,26.666666666666668,35.083333333333336,1.5833333333333333,29.5,0.0,0.0,0.0,5.6,2018-01-09
9,40.166666666666664,23.5,31.833333333333332,-1.5666666666666667,33.0,0.0,0.0,0.0,4.0,2018-01-10
10,50.666666666666664,36.666666666666664,43.666666666666664,10.366666666666667,21.0,0.0,0.0,0.0,2.4,2018-01-11
11,59.666666666666664,41.666666666666664,50.666666666666664,17.466666666666665,14.166666666666666,0.0,0.56,0.0,0.5,2018-01-12
12,56.333333333333336,19.166666666666668,37.75,4.7,26.833333333333332,0.0,0.07333333333333333,0.0,0.0,2018-01-13
13,25.333333333333332,15.0,20.166666666666668,-12.816666666666665,44.666666666666664,0.0,0.0,0.0,0.0,2018-01-14
14,30.5,16.0,23.25,-9.683333333333334,41.5,0.0,0.0,0.0,0.0,2018-01-15
15,37.0,22.833333333333332,29.916666666666668,-2.9500000000000006,35.0,0.0,0.0,0.0,0.0,2018-01-16
16,36.333333333333336,22.166666666666668,29.25,-3.533333333333333,35.5,0.0,0.20166666666666666,0.38,0.0,2018-01-17
17,33.6,18.6,26.1,-6.7,38.6,0.0,0.0,0.0,0.0,2018-01-18
18,39.333333333333336,22.166666666666668,30.75,-1.95,34.0,0.0,0.0,0.0,0.0,2018-01-19
19,53.5,32.0,42.75,10.083333333333334,21.833333333333332,0.0,0.0,0.0,0.0,2018-01-20
20,52.0,34.5,43.25,10.600000000000001,21.5,0.0,0.0,0.0,0.0,2018-01-21
21,49.5,38.666666666666664,44.083333333333336,11.433333333333335,20.666666666666668,0.0,0.016666666666666666,0.0,0.0,2018-01-22
22,58.666666666666664,38.666666666666664,48.666666666666664,15.999999999999998,16.166666666666668,0.0,0.2916666666666667,0.0,0.0,2018-01-23
23,44.166666666666664,27.0,35.583333333333336,2.9166666666666665,29.0,0.0,0.0,0.0,0.0,2018-01-24
24,35.0,23.166666666666668,29.083333333333332,-3.5833333333333326,35.666666666666664,0.0,0.0,0.0,0.0,2018-01-25
25,38.5,24.166666666666668,31.333333333333332,-1.3666666666666665,33.5,0.0,0.0,0.0,0.0,2018-01-26
26,53.833333333333336,30.833333333333332,42.333333333333336,9.6,22.5,0.0,0.0,0.0,0.0,2018-01-27
27,52.5,42.833333333333336,47.666666666666664,14.850000000000001,17.166666666666668,0.0,0.22999999999999998,0.0,0.0,2018-01-28
28,44.833333333333336,34.0,39.416666666666664,6.566666666666666,25.5,0.0,0.157,0.10000000000000002,0.0,2018-01-29
29,36.4,24.4,30.4,-2.58,34.4,0.0,0.084,1.1199999999999999,0.8,2018-01-30
30,33.0,18.0,25.5,-7.516666666666666,39.333333333333336,0.0,0.0,0.0,0.0,2018-01-31
31,44.0,31.5,37.75,4.666666666666667,27.166666666666668,0.0,0.045000000000000005,0.0,0.0,2018-02-01
32,40.166666666666664,17.0,28.583333333333332,-4.616666666666666,36.166666666666664,0.0,0.17500000000000002,0.0,0.0,2018-02-02
33,31.166666666666668,15.666666666666666,23.416666666666668,-9.883333333333333,41.333333333333336,0.0,0.0,0.0,0.0,2018-02-03
34,44.833333333333336,29.833333333333332,37.333333333333336,3.9166666666666665,27.5,0.0,0.93,0.0,0.0,2018-02-04
